DateTime,Entries,UniqueIPs
1538406333,8942,8942
1538407728,8948,8948
1538408546,8949,8949
1538409384,8951,8951
1538411324,8952,8952
1538412922,8946,8946
1538414064,8942,8942
1538415332,8937,8937
1538416536,8936,8936
1538417663,8933,8933
1538419377,8937,8937
1538420181,8937,8937
1538421336,8941,8941
1538422525,8940,8940
1538423650,8944,8944
1538425722,8945,8945
1538427396,8943,8943
1538428543,8943,8943
1538429806,8938,8938
1538430998,8939,8939
1538432078,8937,8937
1538434789,8936,8936
1538435672,8937,8937
1538437978,8935,8935
1538439339,8928,8928
1538440116,8931,8931
1538441731,8930,8930
1538442946,8928,8928
1538444131,8928,8928
1538446479,8926,8926
1538448637,8917,8917
1538449842,8915,8915
1538451328,8913,8913
1538453443,8914,8914
1538455369,8914,8914
1538456196,8916,8916
1538457282,8917,8917
1538458966,8920,8920
1538460337,8917,8917
1538461716,8918,8918
1538463025,8909,8909
1538464477,8909,8909
1538465724,8905,8905
1538466923,8904,8904
1538468064,8901,8901
1538469759,8902,8902
1538471129,8904,8904
1538472634,8900,8900
1538473354,8900,8900
1538474197,8901,8901
1538475338,8896,8896
1538476122,8900,8900
1538477256,8889,8889
1538478641,8891,8891
1538479837,8879,8879
1538480969,8876,8876
1538482183,8878,8878
1538483317,8883,8883
1538484143,8873,8873
1538485525,8872,8872
1538487100,8866,8866
1538488529,8867,8867
1538489732,8863,8863
1538491344,8855,8855
1538493276,8859,8859
1538494530,8856,8856
1538496212,8853,8853
1538497361,8859,8859
1538498740,8857,8857
1538499934,8856,8856
1538501084,8862,8862
1538502983,8862,8862
1538504936,8861,8861
1538506584,8849,8849
1538507673,8849,8849
1538508536,8850,8850
1538509344,8838,8838
1538510497,8839,8839
1538511642,8841,8841
1538512944,8842,8842
1538514329,8845,8845
1538515841,8841,8841
1538517193,8848,8848
1538518476,8850,8850
1538519326,8856,8856
1538521536,8856,8856
1538523340,8858,8858
1538525664,8862,8862
1538526529,8868,8868
1538528192,8871,8871
1538529279,8867,8867
1538530796,8870,8870
1538532876,8883,8883
1538534550,8884,8884
1538535941,8885,8885
1538537457,8872,8872
1538538628,8872,8872
1538539847,8868,8868
1538540905,8870,8870
1538542591,8868,8868
1538543744,8868,8868
1538544524,8869,8869
1538545831,8866,8866
1538547277,8867,8867
1538548834,8868,8868
1538550334,8867,8867
1538551722,8870,8870
1538553330,8869,8869
1538554477,8869,8869
1538556506,8871,8871
1538557833,8867,8867
1538558920,8872,8872
1538559749,8875,8875
1538560582,8878,8878
1538561731,8884,8884
1538562885,8881,8881
1538565263,8887,8887
1538566128,8892,8892
1538567437,8889,8889
1538568869,8886,8886
1538570554,8884,8884
1538571382,8892,8892
1538572525,8880,8880
1538573319,8868,8868
1538574504,8870,8870
1538575830,8859,8859
1538577078,8857,8857
1538578582,8862,8862
1538579669,8870,8870
1538581343,8883,8883
1538582190,8885,8885
1538584116,8895,8895
1538584961,8893,8893
1538585791,8897,8897
1538586875,8892,8892
1538587722,8895,8895
1538589381,8894,8894
1538591336,8880,8880
1538592797,8884,8884
1538594918,8893,8893
1538596350,8902,8902
1538597735,8907,8907
1538599234,8916,8916
1538600731,8915,8915
1538602225,8917,8917
1538602949,8920,8920
1538603800,8921,8921
1538604933,8920,8920
1538606445,8919,8919
1538607401,8924,8924
1538608478,8920,8920
1538610035,8920,8920
1538611832,8920,8920
1538613051,8912,8912
1538614585,8899,8899
1538615751,8898,8898
1538616512,8901,8901
1538617346,8898,8898
1538619274,8901,8901
1538620536,8899,8899
1538622874,8895,8895
1538624134,8895,8895
1538625387,8894,8894
1538626465,8895,8895
1538628158,8899,8899
1538629528,8900,8900
1538630065,8901,8901
1538630923,8903,8903
1538632795,8903,8903
1538634524,8907,8907
1538636737,8908,8908
1538638242,8918,8918
1538640104,8927,8927
1538641237,8934,8934
1538642555,8934,8934
1538643929,8934,8934
1538645583,8935,8935
1538646142,8936,8936
