DateTime,Entries,UniqueIPs
1538595611,196373,219606
1538596612,196343,219580
1538597535,196322,219561
1538598498,196315,219564
1538599458,196289,219543
1538600434,196257,219507
1538601392,196229,219478
1538602343,196214,219456
1538603299,196182,219422
1538604259,196144,219383
1538605215,196120,219364
1538606197,196091,219330
1538607133,196046,219278
1538608118,196012,219244
1538609068,195972,219211
1538610019,195929,219163
1538610979,195880,219112
1538611940,195884,219122
1538612897,195852,219083
1538613872,195862,219083
1538615062,195791,218995
1538616026,195813,219016
1538616973,195881,219095
1538617933,195909,219123
1538618905,195956,219171
1538619858,195871,219078
1538620816,195920,219134
1538621797,195871,219073
1538622735,195908,219121
1538623693,195899,219118
1538624679,195875,219074
1538625639,195866,219069
1538626587,195905,219111
1538627541,195857,219051
1538628499,195902,219102
1538629612,195829,219023
1538630655,195826,219025
1538631617,195809,219005
1538632849,195801,219001
1538633795,195788,218984
1538634741,195785,218991
1538635697,195765,218973
1538636667,195748,218951
1538637617,195748,218953
1538638581,195765,218974
1538639542,195778,218988
1538640506,195791,219008
1538641462,195787,219005
1538642413,195756,218971
1538643397,195730,218939
1538644334,195757,218971
1538645296,195645,218845
1538646260,195687,218892
1538647249,195581,218779
1538648189,195562,218767
1538649141,195569,218794
1538650095,195633,218869
1538651067,195630,218864
1538652021,195547,218787
1538652986,195533,218771
1538653934,195569,218812
1538655023,195514,218747
1538656114,195507,218746
1538657075,195496,218728
1538658038,195476,218699
1538658985,195452,218676
1538659944,195443,218669
1538660896,195441,218668
1538661873,195445,218664
1538662814,195439,218663
1538663792,195411,218630
1538664735,195444,218671
1538665712,195452,218675
1538666657,195435,218664
1538667615,195422,218646
1538668584,195400,218620
1538669568,195390,218617
1538670496,195371,218597
1538671463,195351,218579
1538672437,195332,218558
1538673383,195303,218532
1538674344,195289,218521
1538675295,195281,218510
1538676280,195280,218515
1538677210,195277,218516
1538678185,195280,218527
1538679143,195283,218531
1538680114,194912,218146
1538681067,194913,218150
1538682019,194942,218183
1538682993,194937,218170
1538683942,194880,218104
1538684896,194928,218159
1538685879,194881,218106
1538686833,194872,218096
1538687787,194896,218124
1538688744,194898,218125
1538689698,194846,218061
1538690670,194856,218078
1538691617,194808,218017
1538692582,194789,218001
1538693541,194783,217996
1538694517,194815,218030
1538695469,194799,218029
1538696412,194780,218005
1538697892,194746,217960
1538699063,194734,217952
1538700011,194734,217945
1538700992,194724,217929
1538701932,194729,217930
1538702901,194734,217940
1538703865,194725,217917
1538704845,194705,217893
1538705794,194669,217858
1538706745,194650,217844
1538707721,194630,217825
1538708689,194634,217824
1538709625,194623,217781
1538710583,194616,217779
1538711545,194609,217768
1538712514,194589,217745
1538713473,194578,217732
1538714417,194562,217716
1538715380,194545,217698
1538716346,194518,217666
1538717312,194528,217674
1538718275,194524,217658
1538719244,194511,217646
1538720185,194504,217651
1538721145,194582,217748
1538722099,194563,217728
1538723082,194555,217703
1538724257,194553,217717
1538725212,194586,217754
1538726193,194622,217799
1538727135,194611,217785
1538728098,194618,217794
1538729077,194606,217777
1538730024,194581,217750
1538730990,194555,217721
1538731938,194545,217708
1538732897,194520,217680
1538733873,194482,217634
1538734828,194460,217610
1538735780,194448,217598
1538736744,194442,217581
1538737716,194401,217528
1538738658,194451,217594
1538739615,194440,217580
1538740583,194427,217564
1538741560,194481,217621
1538742514,194514,217668
1538743476,194607,217773
1538744441,194659,217832
1538745396,194702,217879
1538746346,194745,217925
1538747294,194775,217964
1538748279,194781,217962
1538749458,194742,217921
1538750419,194657,217827
1538751379,194644,217817
1538752340,194700,217878
1538753295,194632,217802
1538754282,194650,217810
1538755229,194660,217822
1538756188,194707,217877
1538757144,194632,217803
1538758339,194640,217810
1538759324,194632,217807
1538760278,194657,217835
1538761212,194706,217889
1538762183,194753,217941
1538763413,194724,217910
1538764582,194700,217892
1538765539,194698,217892
1538766502,192961,216070
1538767455,192958,216070
1538768433,192944,216053
1538769410,192924,216031
1538770355,192890,215994
1538771298,192873,215983
1538772254,192869,215978
1538773220,192868,215967
1538774200,192864,215962
1538775141,192844,215943
1538776095,192849,215948
1538777082,192821,215921
1538778019,192803,215901
1538778996,192790,215891
1538779967,192771,215875
1538780939,192746,215855
1538781877,192784,215893
1538782813,192750,215852
1538783773,192740,215845
1538784756,192740,215849
1538785715,192746,215848
1538786676,192749,215851
1538787645,192728,215820
1538788584,192721,215808
1538789536,192710,215801
1538790494,192713,215796
1538791461,192702,215787
1538792411,192692,215773
1538793399,192693,215771
1538794358,192685,215759
1538795323,192657,215731
1538796271,192623,215694
1538797236,192612,215687
1538798198,192571,215650
1538799158,192540,215620
1538800092,192520,215601
1538801057,192477,215557
1538802019,192427,215501
1538802983,192395,215470
1538803944,192354,215422
1538804898,192285,215341
1538805862,192245,215297
1538806831,192184,215232
1538807798,192137,215185
1538808759,192070,215118
1538809699,192096,215149
1538810660,192038,215091
1538811615,192067,215122
1538812596,192096,215152
1538813538,192125,215184
1538814498,192127,215189
1538815481,192084,215143
1538816441,192023,215067
1538817380,191939,214975
1538818336,191876,214905
1538819294,191822,214850
1538820260,191792,214826
1538821212,191812,214846
1538822210,191815,214849
1538823137,191828,214860
1538824098,191793,214819
1538825054,191575,214581
1538826016,191354,214362
1538826983,191338,214350
1538827942,191353,214359
1538828894,191343,214341
1538829873,191337,214332
1538830817,191330,214316
1538831779,191318,214309
1538832737,191299,214305
1538833955,191237,214243
1538834911,191261,214270
1538835868,191232,214241
1538836812,191218,214227
1538837780,191163,214169
1538838748,191183,214188
1538839691,191214,214222
1538840658,191202,214209
1538841623,191186,214191
1538842579,191169,214169
1538843551,191164,214169
1538844490,191168,214166
1538845460,191171,214168
1538846418,191157,214153
1538847372,191157,214150
1538848332,191138,214133
1538849321,191129,214120
1538850253,191124,214114
1538851214,191124,214114
1538852173,191114,214109
1538853139,191106,214086
1538854095,191090,214077
1538855057,191090,214081
1538856017,191085,214079
1538856983,191077,214072
1538857940,191080,214075
1538858891,191071,214067
1538859860,191043,214037
1538860831,191024,214018
1538861779,191007,213997
1538862738,190992,213984
1538863718,190992,213949
1538864669,190995,213947
1538865624,190985,213942
1538866581,190983,213944
1538867543,190971,213932
