DateTime,AddedIPs,RemovedIPs
1538744135,159,7
1538744437,13,0
1538744855,157,5
1538745813,128,13
1538746342,13,16
1538746774,97,6
1538747733,136,9
1538748276,16,7
1538748933,145,11
1538749893,55,10
1538750414,18,8
1538750854,141,7
1538751813,110,10
1538752336,22,0
1538752773,63,10
1538753049,2,0
1538753493,38,10
1538754272,98,32
1538754935,77,9
1538755653,59,4
1538756185,15,0
1538756613,69,13
1538757814,100,10
1538758335,10,24
1538760274,188,39
1538760933,34,5
1538761654,46,7
1538762171,11,0
1538762613,74,32
1538763335,15,6
1538764107,32,10
1538765013,43,9
1538766043,15,15031
1538766933,15035,1
1538767963,11,10
1538768373,21,8
1538769333,9,10
1538769863,12,0
1538770293,8,8
1538771013,2,6
1538771734,5,3
1538772693,11,6
1538773414,7,10
1538773701,14,3
1538774133,6,1
1538774853,8,2
1538775634,15,22
1538776544,8,8
1538777554,13,31
1538778214,5,10
1538778936,6,9
1538779459,17,17
1538779896,5,20
1538780856,14,13
1538781390,7,0
1538781813,15,20
1538782582,10,20
1538783318,24,18
1538784693,16,22
1538785225,16,5
1538785653,9,15
1538786614,8,15
1538787151,14,6
1538788053,21,19
1538789103,20,30
1538789974,7,27
1538791013,26,28
1538791894,19,20
1538792918,9,0
1538793335,17,23
1538794295,15,19
1538794839,13,12
1538795253,13,9
1538796213,15,20
1538796754,31,30
1538797227,10,15
1538798159,10,17
1538798661,14,17
1538799093,11,9
1538799813,11,9
1538800600,24,33
1538801493,16,8
1538802455,26,14
1538803413,15,12
1538804559,34,50
1538805335,12,20
1538806293,18,17
1538807735,40,46
1538808754,24,32
1538809414,9,9
1538810134,13,12
1538810654,23,8
1538811094,14,16
1538812113,18,16
1538812592,20,8
1538813013,14,8
1538813973,17,16
1538814495,15,17
1538815414,26,12
1538816434,15,11
1538816854,16,12
1538817813,13,5
1538818332,5,7
1538818775,9,18
1538819792,10,7
1538820257,10,7
1538820693,6,13
1538821413,5,8
1538822201,24,9
1538822853,2,15
1538823633,15,9
1538824534,20,6
1538825493,16,16
1538826013,9,19
1538826454,9,13
1538826976,3,1
1538827472,4,10895
1538827937,17,4
1538828375,10722,57
1538829338,12,277
1538829868,22,22
1538830295,13,262
1538831255,10,196
1538831776,21,13
1538832215,14,143
1538833414,11,137
1538833950,10,18
1538834853,22,179
1538835865,32,106
1538836536,12,48
1538837253,5,107
1538837770,11,12
1538838220,7,113
1538839175,10,71
1538839688,13,7
1538840133,23,97
1538841095,13,60
1538841618,19,9
1538842053,11,105
1538843548,40,108
1538844213,8,74
1538844936,14,57
1538845456,13,6
1538845894,12,83
1538846854,14,51
1538847812,3,56
1538849317,23,86
1538849973,11,17
1538850694,9,20
1538851211,11,0
1538851654,10,36
1538852614,10,28
1538853136,12,9
1538853574,17,19
1538854535,13,15
1538855052,24,24
1538855494,11,13
1538856507,9,5
1538856979,12,8
1538857414,12,10
1538858374,8,6
1538858888,20,0
1538859332,8,8
1538860293,5,9
1538860827,13,4
1538861253,8,8
1538862212,6,11
1538862733,12,14
1538863713,14,12
1538864665,37,12
1538865335,8,5
1538866063,3,4
1538866571,13,8
1538867013,6,9
1538867934,6,15
1538868487,14,0
1538868936,6,10
1538869898,10,11
1538870421,12,0
1538870855,11,10
1538871373,4,0
1538871673,5,7
1538872348,20,30
1538874250,18,9
1538875173,19,29
1538875893,8,7
1538876170,14,8
1538876613,6,4
1538878534,14,31
1538880015,19,41
1538880750,9,16
1538881415,7,9
1538881938,22,18
1538882374,12,11
1538883094,6,11
1538883870,19,4
1538884304,5,5
1538885793,9,16
1538886259,2,0
1538887711,24,50
1538888145,11,23
1538889099,12,19
1538889612,8,24
1538889814,14,9
1538890534,11,12
1538891254,6,10
1538891533,14,13
1538891974,11,9
1538892933,43,90
1538893453,21,7
1538893894,16,17
1538894853,28,6
1538895375,14,12
1538895815,21,15
1538896774,19,18
1538897291,14,7
1538897735,14,13
1538898694,20,14
1538899233,12,4
1538899653,11,15
1538900614,12,19
1538900885,5,0
1538901135,13,8
1538901335,12,11
1538902053,5,13
1538902774,13,10
1538903056,16,3
1538903493,11,5
1538904452,26,9
1538904981,9,6
1538905414,24,8
1538906132,11,7
1538906910,18,9
1538907383,1,0
1538907573,6,1
1538908293,13,8
1538908810,16,8
1538909252,16,7
1538910213,12,19
1538910732,20,0
1538910933,9,12
1538911653,8,9
1538912373,2,8
1538912655,14,12
1538913094,4,7
1538914052,8,8
1538915543,22,15
1538916213,8,16
1538916496,16,16
1538916933,7,2
1538917892,17,9
1538918421,24,5
