DateTime,AddedIPs,RemovedIPs
1538606703,66,113
1538607366,48,0
1538608115,365,0
1538609448,60,87
1538610017,16,9
1538611937,126,88
1538612112,98,75
1538613869,99,76
1538616025,180,108
1538616491,67,0
1538617932,14,14
1538619304,38,86
1538619856,158,70
1538620516,60,101
1538621789,22,12
1538622316,63,85
1538622902,29,0
1538623691,14,5
1538624109,51,82
1538625637,16,21
1538626507,56,25
1538627539,73,58
1538628135,74,122
1538629603,19,11
1538630103,61,67
1538631002,77,0
1538631615,23,16
1538632839,97,197
1538633786,32,22
1538634487,107,6
1538635695,20,7
1538637613,123,290
1538638246,77,142
1538639537,21,24
1538640081,154,135
1538641457,72,13
1538642526,79,129
1538643386,20,34
1538643906,52,64
1538645292,20,7
1538645559,53,94
1538646126,31,0
1538647245,13,866
1538648107,66,120
1538649136,22,18
1538649904,36,0
1538651064,401,94
1538651106,112,105
1538651920,46,0
1538652982,30,20
1538654910,28,12
1538656091,278,413
1538657070,31,8
1538657411,96,186
1538658981,23,13
1538659803,156,78
1538660893,22,15
1538661631,57,161
1538662139,89,70
1538662810,20,16
1538663713,119,86
1538664732,19,12
1538664966,94,0
1538666128,255,0
1538666653,22,14
1538667027,58,336
1538668581,90,182
1538669702,136,385
1538670491,19,12
1538670627,339,108
1538671503,51,21
1538672434,54,10
1538674341,106,93
1538675103,79,117
1538675766,47,24
1538676271,23,16
1538676993,57,127
1538678182,87,23
1538680111,27,10
1538680511,142,217
1538682015,86,17
1538682303,58,107
1538682966,76,0
1538683939,26,16
1538684891,106,87
1538685033,0,245
1538685868,14,19
1538686566,101,72
1538687784,21,18
1538688608,181,72
1538689695,25,21
1538690435,97,89
1538691614,21,17
1538692237,116,314
1538693538,17,20
1538693767,92,88
1538695466,330,0
1538695803,59,55
1538697882,166,125
1538699404,154,362
1538699769,11,7
1538701245,106,145
1538701706,17,9
1538702104,86,46
1538703861,108,98
1538704112,79,33
1538705792,18,18
1538706645,121,155
1538707712,101,117
1538709616,81,71
1538709907,70,0
1538711541,22,13
1538712042,92,91
1538713471,15,12
1538713803,97,54
1538715371,13,15
1538715627,103,107
1538717308,81,74
1538717443,50,0
1538719242,166,163
1538721141,96,86
1538721294,89,93
1538723072,21,14
1538723707,108,31
1538724649,93,61
1538724966,17,13
1538725504,127,83
1538726907,128,50
1538728812,145,106
1538729150,53,95
1538730987,100,136
1538731207,89,3
1538732894,15,20
1538733648,123,99
1538734824,25,1012
1538735208,66,72
1538736739,97,133
1538736861,43,29
1538738653,419,0
1538739004,125,67
1538739905,46,166
1538740577,29,13
1538742510,115,109
1538742821,79,104
1538744438,28,14
1538744630,114,783
1538746343,147,15
1538748276,170,180
1538749845,81,241
1538750415,15,27
1538752337,191,182
1538752764,1156,240
1538754273,23,14
1538754967,191,256
1538756185,23,15
1538757003,83,62
1538757607,55,70
1538758336,12,15
1538759114,83,119
1538760275,42,27
1538760761,85,126
1538762172,20,22
1538763305,82,0
1538764108,71,124
1538764114,40,1
1538766044,69,136
1538766307,103,139
1538767964,11,15
1538768703,176,152
1538769864,15,22
1538771800,105,96
1538772303,103,106
1538773702,91,46
1538774894,142,68
1538775636,19,19
1538776837,71,102
1538777556,12,19
1538778489,78,72
1538779460,12,266
1538780107,75,160
1538781391,384,0
1538782239,109,74
1538783320,61,170
1538783766,48,1
1538785226,10,11
1538785845,311,203
1538787152,154,131
1538788503,89,117
1538789105,15,14
1538789712,134,110
1538791014,20,17
1538792920,127,124
1538793616,116,74
1538794840,82,20
1538796742,121,108
1538798663,21,15
1538799313,169,233
1538800602,17,13
1538801103,61,84
1538802524,17,20
1538802903,55,31
1538802909,61,63
1538803803,41,0
1538804561,8,25
1538805367,69,101
1538806828,22,30
1538807441,87,125
1538808756,81,115
1538810104,53,58
1538810654,110,86
1538812593,80,126
1538813710,98,115
1538814495,9,15
1538814641,37,0
1538816435,74,112
1538818333,121,116
1538818859,66,103
1538820257,19,849
1538822201,127,150
1538822534,87,217
1538823370,47,0
1538824095,383,0
1538825410,47,87
1538826013,29,14
1538827252,143,268
1538827938,22,10
1538828896,110,1
1538829869,22,11
1538830567,142,138
1538831777,22,12
1538832602,119,149
1538832907,97,165
1538833951,20,16
1538835342,67,76
1538835866,25,17
1538836242,100,110
1538836607,79,89
1538837771,32,15
1538838164,83,124
1538838910,0,507
1538839689,24,19
1538839808,124,144
1538841619,21,17
1538841651,101,128
1538843549,79,263
1538844303,70,135
1538845458,23,9
1538846046,124,107
1538847026,52,0
1538847370,29,13
1538847735,67,131
1538849318,118,84
1538850630,111,0
1538851212,21,16
1538851807,71,120
1538853137,20,22
1538853993,88,115
1538855053,11,15
1538855103,79,98
1538856981,156,147
1538857833,11,0
1538858889,17,18
1538859638,100,182
