DateTime,Entries,UniqueIPs
1538649628,9324,9512
1538650585,9332,9520
1538651558,9332,9522
1538652514,9324,9514
1538653467,9320,9510
1538654179,9330,9520
1538654913,9326,9514
1538655660,9333,9521
1538656586,9338,9527
1538657534,9340,9529
1538658525,9339,9528
1538659468,9340,9530
1538660429,9341,9531
1538661403,9334,9523
1538662356,9335,9524
1538663063,9336,9525
1538663785,9331,9520
1538664511,9334,9523
1538665233,9333,9522
1538666194,9333,9522
1538667152,9343,9530
1538668114,9344,9531
1538669075,9350,9537
1538670033,9351,9539
1538670991,9351,9538
1538671956,9351,9537
1538672920,9351,9537
1538673864,9353,9539
1538674826,9352,9538
1538675540,9352,9538
1538676273,9336,9521
1538676987,9348,9535
1538677710,9345,9531
1538678669,9331,9515
1538679641,9345,9529
1538680583,9340,9524
1538681537,9336,9519
1538682512,9330,9513
1538683482,9336,9520
1538684431,9312,9496
1538685153,9324,9508
1538685871,9323,9507
1538686580,9313,9496
1538687318,9310,9493
1538688264,9316,9499
1538689225,9316,9499
1538690186,9315,9499
1538691153,9301,9484
1538692108,9298,9482
1538693070,9301,9485
1538694050,9288,9472
1538694993,9292,9475
1538695941,9303,9486
1538696912,9293,9474
1538697884,9294,9475
1538698598,9301,9483
1538699552,9304,9486
1538700265,9297,9479
1538700985,9307,9490
1538701708,9305,9488
1538702423,9300,9483
1538703390,9300,9484
1538704351,9295,9479
1538705318,9293,9477
1538706266,9291,9474
1538706983,9287,9470
1538707714,9290,9473
1538708681,9295,9478
1538709387,9303,9486
1538710107,9304,9487
1538711078,9290,9472
1538712101,9297,9481
1538712982,9305,9489
1538713939,9303,9485
1538714651,9296,9478
1538715373,9293,9474
1538716339,9294,9475
1538716959,9299,9480
1538717798,9292,9473
1538718746,9293,9474
1538719716,9286,9467
1538720664,9290,9471
1538721629,9295,9476
1538722342,9301,9482
1538723075,9303,9484
1538723805,9300,9481
1538724750,9307,9487
1538725462,9312,9492
1538726184,9312,9492
1538726909,9312,9493
1538727631,9323,9504
1538728348,9334,9515
1538729069,9318,9498
1538729785,9330,9510
1538730516,9322,9502
1538731466,9320,9500
1538732431,9326,9507
1538733386,9324,9504
1538734349,9325,9505
1538735308,9331,9512
1538736267,9331,9512
1538737242,9334,9514
1538738180,9336,9516
1538739154,9337,9516
1538740114,9337,9517
1538741093,9341,9521
1538742031,9345,9525
1538742996,9321,9501
1538743934,9324,9504
1538744921,9326,9506
1538745870,9321,9500
1538746827,9335,9514
1538747807,9324,9502
1538749003,9325,9503
1538749957,9319,9496
1538750914,9319,9497
1538751881,9318,9496
1538752837,9335,9513
1538753549,9345,9523
1538754275,9346,9525
1538754983,9343,9521
1538755748,9347,9526
1538756669,9348,9528
1538757878,9355,9536
1538758838,9364,9544
1538759806,9369,9549
1538760738,9366,9546
1538761450,9373,9553
1538762175,9380,9559
1538763406,9371,9551
1538764110,9371,9552
1538765077,9363,9544
1538766047,9371,9551
1538766999,9371,9551
1538767967,9374,9554
1538768905,9384,9564
1538769867,9381,9561
1538770585,9392,9574
1538771290,9421,9618
1538772012,9417,9621
1538772761,9413,9618
1538773470,9410,9616
1538774194,9405,9612
1538774908,9405,9614
1538775638,9398,9607
1538776595,9392,9601
1538777558,9388,9598
1538778268,9397,9607
1538778988,9399,9610
1538779959,9408,9618
1538780932,9405,9615
1538781870,9401,9612
1538782591,9396,9607
1538783321,9401,9612
1538784285,9403,9617
1538785228,9403,9617
1538786181,9404,9618
1538787154,9400,9612
1538788122,9397,9609
1538789107,9402,9614
1538790035,9401,9613
1538791016,9397,9610
1538791958,9395,9608
1538792921,9397,9610
1538793853,9396,9609
1538794842,9395,9606
1538795786,9396,9607
1538796744,9386,9597
1538797699,9390,9601
1538798664,9385,9596
1538799638,9380,9591
1538800603,9385,9596
1538801555,9377,9588
1538802526,9375,9586
1538803476,9373,9584
1538804563,9363,9574
1538805391,9361,9572
1538806355,9362,9573
1538807318,9353,9564
1538808258,9354,9563
1538809221,9350,9560
1538810201,9355,9565
1538811158,9343,9551
1538812121,9339,9547
1538813077,9335,9543
1538814039,9330,9537
1538815004,9332,9538
1538815946,9327,9534
1538816922,9317,9523
1538817875,9322,9528
1538818835,9320,9526
1538819797,9316,9522
1538820754,9317,9523
1538821468,9321,9527
1538822204,9321,9527
1538822909,9322,9527
1538823656,9317,9520
1538824598,9312,9515
1538825559,9310,9512
1538826518,9313,9515
1538827488,9321,9523
1538828444,9313,9514
1538829397,9336,9538
1538830370,9333,9535
1538831322,9333,9535
1538832270,9339,9541
1538833476,9336,9538
1538834440,9329,9530
1538835384,9340,9541
1538836340,9336,9537
1538837051,9334,9534
1538837773,9337,9538
1538838741,9336,9537
1538839449,9333,9535
1538840195,9336,9538
1538841150,9331,9533
1538842151,9322,9524
1538843076,9317,9519
1538844014,9331,9533
1538844991,9328,9531
1538845956,9319,9521
1538846912,9321,9523
1538847870,9319,9524
1538848838,9308,9513
1538849783,9318,9525
1538850754,9313,9521
1538851712,9310,9516
1538852676,9310,9516
1538853630,9313,9519
1538854593,9321,9526
1538855570,9319,9525
1538856522,9321,9523
1538857468,9283,9453
