DateTime,AddedIPs,RemovedIPs
1538102914,390,16
1538104817,1473,17
1538106751,831,25
1538108661,521,24
1538110591,522,50
1538112502,1102,46
1538114462,1136,63
1538116492,755,301
1538118510,5,372
1538120666,27,43
1538122608,41,10
1538124505,20,149
1538126441,74,91
1538128346,26,23
1538130261,23,135
1538132197,17,28
1538134105,9,11
1538136103,11,18
1538137963,31,20
1538139880,17,28
1538141792,37,18
1538143709,18,26
1538145619,12,24
1538147550,12,25
1538149465,109,12
1538151402,204,15
1538153301,52,11
1538155225,14,12
1538157144,11,17
1538159063,41,7
1538160988,124,8
1538162899,107,14
1538164881,148,10
1538166757,239,12
1538168673,470,8
1538170596,449,4
1538172515,9,20
1538174443,607,7
1538176748,989,7
1538178753,949,11
1538180664,326,10
1538182594,275,10
1538184490,157,17
1538187403,168,20
1538189293,45,320
1538191235,549,1203
1538193384,582,651
1538195554,120,476
1538197481,43,423
1538199526,57,883
1538201333,103,959
1538203229,207,315
1538205150,35,5
1538207087,482,17
1538208992,203,15
1538210904,59,21
1538212828,30,72
1538214751,28,8
1538216661,56,9
1538218700,940,11
1538220743,9,5
1538222678,39,4
1538224576,39,20
1538226499,15,10
1538228424,14,12
1538230339,41,11
1538232264,22,5
1538234182,2,12
1538236115,137,19
1538238020,6,58
1538239940,3,17
1538241856,8,11
1538243776,14,10
1538245699,253,15
1538247648,12,45
1538249543,6,14
1538251479,7,46
1538253392,9,96
1538255312,8,235
1538257217,40,206
1538259154,130,5
1538261064,146,595
1538262986,83,829
1538264899,21,808
1538266818,56,444
1538268748,138,285
1538270678,176,151
1538272586,47,77
1538274503,40,34
1538277391,14,717
1538279300,46,1146
1538281216,124,75
1538283136,68,39
1538285074,13,22
1538286986,118,74
1538288897,240,147
1538291793,73,81
1538293703,30,3
1538295636,141,7
1538297550,62,68
1538299473,39,13
1538301382,15,31
1538303319,14,238
1538306195,485,797
1538308356,8,12
1538310271,12,13
1538312172,4,21
1538314107,45,30
1538316028,11,50
1538317954,178,22
1538319857,20,12
1538321791,9,669
1538323742,8,298
1538325627,13,3
1538327550,10,17
1538329461,66,10
1538331378,19,557
1538333292,29,12
1538335227,17,10
1538337152,11,26
1538339054,9,6
1538340993,9,3
1538342888,10,38
1538344853,18,142
1538346746,27,101
1538348661,5,80
1538350568,39,50
1538352520,639,9
1538354436,1151,36
1538356339,1029,211
1538358274,1013,177
1538360201,4,87
1538362103,9,27
1538364037,12,13
1538365937,44,64
1538368110,418,224
1538370036,40,62
1538371941,81,53
1538373878,12,148
1538375789,1173,170
1538377720,35,11
1538379610,6,23
1538381555,10,183
1538383453,5,87
1538385401,11,35
1538387291,10,20
1538389230,23,83
1538391157,57,36
1538393177,28,341
1538395283,279,19
1538397143,682,12
1538399086,650,9
1538401004,566,25
1538402900,475,8
1538404834,33,151
1538406765,22,26
1538408666,34,6
1538410594,55,62
1538412504,50,73
1538414417,77,24
1538416344,82,62
1538418260,35,36
1538420182,39,34
1538422105,29,23
1538424081,18,10
1538425947,7,9
1538427873,15,8
1538430025,20,19
1538431946,12,33
1538433859,111,14
1538435803,13,25
1538437701,15,4
1538439617,8,1131
1538441539,121,988
1538443470,925,1231
1538445384,1229,504
1538447768,138,21
1538449723,4,10
1538451633,19,33
1538453556,12,9
1538455699,141,367
1538457635,9,29
1538459536,11,80
1538461473,7,14
1538463371,16,716
1538465291,15,7
1538467252,26,5
1538469400,20,9
1538471328,11,5
1538473216,20,3
1538475157,16,55
1538477081,9,51
1538478977,8,24
1538480919,15,94
1538483079,10,407
1538484990,69,666
1538486889,38,357
1538488843,15,478
1538490744,11,28
1538492675,56,34
1538494595,806,194
1538496548,60,94
1538498433,13,28
1538500358,55,91
1538502274,22,93
1538504186,12,30
1538506103,29,32
1538508023,53,31
1538509942,30,25
1538511849,29,11
1538514989,67,25
1538516909,31,11
1538518841,46,17
1538520739,327,14
1538522674,39,9
1538524602,47,14
1538526495,53,2
1538528467,44,142
1538530348,36,1768
1538532289,46,1877
1538534427,42,254
1538536333,38,5
1538538251,42,29
1538540201,84,17
1538542253,287,195
1538544264,75,11
1538546202,17,10
1538548120,43,18
1538550993,41,146
1538552916,22,32
1538554827,39,23
1538556757,8,22
1538558674,19,21
1538560597,5,24
1538562496,19,17
1538564457,13,21
1538566367,34,14
1538568331,11,43
1538570436,28,13
1538572337,11,84
1538574276,13,17
1538576180,13,21
1538578100,9,35
1538580027,6,10
1538581956,11,15
1538583869,57,43
1538585801,196,6
1538587693,7,51
1538589653,12,65
1538591547,17,10
1538593490,13,13
1538595366,16,34
1538597309,26,11
1538599463,20,13
1538601403,21,24
1538603303,11,21
1538605218,11,36
1538607136,11,307
1538609073,9,26
1538610983,14,28
1538612901,14,21
1538615066,9,18
1538616976,15,20
1538618909,7,25
1538620823,7,14
1538622741,9,14
1538624683,9,24
1538626591,12,47
1538628502,22,186
1538630410,16,59
1538632325,18,17
1538634264,29,44
1538636199,14,78
1538638111,20,32
1538640067,25,19
1538641957,18,50
1538643860,17,9
1538645797,17,17
1538647721,17,12
1538649637,11,17
1538651566,21,25
1538653474,35,12
1538655666,34,12
1538657544,22,23
1538659475,12,10
1538661409,9,17
1538663290,278,12
1538666201,318,370
1538668119,333,684
1538670040,182,35
1538671961,12,216
1538673870,11,7
1538675778,57,18
1538677716,24,21
1538680588,77,17
1538682518,12,21
1538684438,17,17
1538686333,9,29
1538688270,15,20
1538690192,10,8
1538692114,248,49
1538694066,10,155
1538695947,7,10
1538697896,10,18
1538699771,12,9
1538701713,10,12
1538703869,21,13
1538705798,18,9
1538707725,20,10
1538709629,16,8
1538711548,13,7
1538713476,24,14
1538715383,18,15
1538717316,15,10
1538719267,8,16
1538721149,17,97
1538723093,30,20
1538724968,15,21
1538726922,18,23
1538728813,30,7
1538730994,22,16
1538732901,16,19
1538734832,17,10
1538736748,21,14
1538738663,16,33
1538740587,25,36
1538742518,27,30
1538744475,24,29
1538746350,23,9
1538748288,97,8
1538750423,18,5
1538752344,11,552
1538754290,9,248
1538756192,53,104
1538758343,209,54
1538760282,172,16
1538762186,21,45
1538764226,13,22
1538766062,16,10
1538767973,25,63
1538769874,24,12
1538771802,21,13
1538773703,18,11
1538775643,21,12
1538777563,15,54
1538779462,29,237
1538781392,11,5
1538783327,26,9
1538785233,14,8
1538787161,11,13
1538789116,27,31
1538791022,15,42
1538792932,65,48
1538794860,108,39
1538796756,56,36
1538798670,8,39
1538800608,10,52
1538802531,12,39
1538804569,24,38
1538806852,18,38
1538808763,15,142
1538810664,15,44
1538812601,12,45
1538814502,9,44
1538817383,16,68
1538819298,13,37
1538821216,8,45
1538823140,5,40
1538825062,36,22
1538826987,461,27
1538828897,44,23
1538830830,241,22
1538832993,93,19
1538834915,8,102
1538836815,15,14
1538838752,10,10
1538840661,26,9
1538842583,19,27
1538844494,7,87
1538846421,57,170
1538848336,22,190
1538850257,13,72
1538852177,7,13
1538854098,5,31
1538856028,16,18
1538857943,8,19
1538859867,12,17
1538861783,14,20
1538863722,13,21
1538865636,13,34
1538867552,16,16
1538869461,7,23
1538871390,7,14
1538873294,6,11
1538875253,143,23
1538877160,182,12
1538879057,10,16
1538881010,10,10
1538882893,12,16
1538884837,10,7
1538886757,21,13
1538888666,9,10
1538890596,15,13
1538892504,24,8
1538894423,30,105
1538896351,35,20
1538898260,18,14
1538900190,86,10
1538902127,17,12
1538904014,19,8
1538905938,13,13
1538907858,7,7
1538909774,14,5
1538911715,22,12
1538914594,19,444
1538916507,10,8
1538918430,13,13
1538920366,610,14
1538922265,573,13
1538924200,13,10
1538926099,17,20
1538928071,18,22
1538929946,7,14
1538931873,7,10
1538933688,6,115
1538935496,640,106
1538937390,55,42
1538939314,10,7
1538941217,12,4
1538943137,12,10
1538945072,16,10
1538946993,25,14
1538948898,45,9
1538950817,30,18
1538952740,12,10
1538954657,3,12
1538956575,16,10
1538958497,1262,3
1538960469,1009,6
1538962352,1265,248
1538964277,445,214
1538966173,11,9
1538968121,354,10
1538970033,11,6
1538971952,44,9
1538973861,9,22
1538975806,479,9
1538977721,334,16
1538979876,61,27
1538981773,13,22
1538983712,20,17
1538985650,7,22
1538987535,15,73
1538989455,6,14
1538991622,5,13
1538993545,8,5
1538995478,9,8
1538997400,110,22
1538999298,11,14
1539001228,9,13
1539003143,9,13
1539005081,4,12
1539007017,11,626
1539009145,11,499
1539011104,22,13
1539012982,7,169
1539014949,158,197
1539016816,211,2
1539018738,22,10
1539020678,13,614
1539022601,15,58
1539024518,13,18
