DateTime,AddedIPs,RemovedIPs
1538610979,4,45
1538611940,5,0
1538612897,8,47
1538613872,57,72
1538615062,80,112
1538616026,95,63
1538616973,76,0
1538617933,71,54
1538618905,89,61
1538619858,55,134
1538620816,45,15
1538621797,41,79
1538622735,40,0
1538623693,41,35
1538624679,40,80
1538625639,38,43
1538626587,75,29
1538627541,31,77
1538628499,43,0
1538629612,35,87
1538630655,41,42
1538631617,37,55
1538632849,48,45
1538633795,34,53
1538634741,53,42
1538635697,43,56
1538636667,40,52
1538637617,56,43
1538638581,31,5
1538639542,41,14
1538640506,37,25
1538641462,31,25
1538642413,39,45
1538643397,33,56
1538644334,31,0
1538644811,16,36
1538645296,48,145
1538646260,45,0
1538647249,57,112
1538648189,33,38
1538649141,88,32
1538650095,68,10
1538651067,52,29
1538652021,49,104
1538652986,39,45
1538653934,37,0
1538655023,46,86
1538656114,955,1142
1538657075,43,45
1538658038,32,52
1538658985,32,54
1538659944,38,40
1538660896,38,39
1538661873,46,38
1538662814,37,37
1538663792,32,56
1538664735,38,0
1538665712,31,28
1538666657,40,41
1538667615,39,38
1538668584,33,46
1538669568,42,42
1538670496,38,38
1538671463,33,44
1538672437,36,40
1538673383,29,77
1538674344,37,112
1538675295,33,68
1538676280,43,82
1538677210,31,64
1538678185,39,53
1538679143,42,54
1538680114,35,333
1538681067,41,43
1538682019,32,0
1538682993,26,29
1538683942,37,81
1538684896,48,0
1538685879,40,73
1538686833,30,41
1538687787,27,0
1538688744,28,22
1538689698,25,73
1538690670,15,0
1538691617,30,83
1538692582,32,37
1538693541,26,37
1538694517,30,0
1538694979,16,51
1538695469,27,36
1538696412,31,54
1538697892,44,85
1538699063,78,85
1538700011,40,52
1538700992,56,56
1538701932,50,55
1538702901,49,55
1538703865,29,52
1538704845,33,48
1538705794,30,53
1538706745,38,52
1538707721,38,53
1538708689,40,38
1538709625,32,59
1538710583,41,38
1538711545,40,54
1538712514,35,52
1538713473,76,86
1538714417,47,45
1538715380,29,44
1538716346,28,49
1538717312,45,37
1538718275,43,48
1538719244,42,50
1538720185,65,48
1538721145,123,36
1538722099,45,57
1538723082,41,41
1538724257,49,40
1538725212,38,3
1538726193,49,8
1538727135,37,31
1538728098,49,24
1538729077,31,42
1538729768,14,32
1538730024,52,48
1538730990,34,56
1538731938,66,86
1538732897,65,56
1538733873,37,54
1538734828,39,37
1538735780,50,41
1538736744,36,39
1538737716,45,77
1538738658,63,0
1538739615,43,36
1538740583,39,44
1538741560,1224,1141
1538742514,37,13
1538743476,92,12
1538744441,52,10
1538745396,42,7
1538746346,39,6
1538747294,39,13
1538748279,59,46
1538749458,45,54
1538750419,45,100
1538751379,38,37
1538752340,57,0
1538753295,35,81
1538754282,62,49
1538755229,57,41
1538756188,55,0
1538757144,40,78
1538758339,68,54
1538759324,53,45
1538760278,67,44
1538761212,81,35
1538762183,55,0
1538763413,55,67
1538764582,34,38
1538765539,49,39
1538766502,36,1463
1538767455,39,38
1538768433,36,42
1538769410,36,46
1538770355,25,66
1538771298,46,44
1538772254,39,38
1538773220,40,49
1538774200,36,33
1538775141,38,37
1538776095,44,36
1538777082,37,47
1538778019,35,43
1538778996,32,41
1538779967,25,35
1538780421,13,34
1538780939,28,69
1538781877,33,0
1538782813,39,62
1538783773,49,47
1538784256,16,34
1538784756,43,41
1538785715,67,41
1538786676,52,53
1538787645,38,62
1538788091,9,27
1538788584,30,38
1538789536,42,41
1538790494,34,43
1538791461,48,53
1538792411,43,69
1538793399,67,46
1538794358,45,50
1538795323,32,52
1538796271,26,62
1538797236,40,45
1538798198,31,57
1538799158,83,69
1538800092,43,52
1538801057,30,59
1538802019,38,93
1538802983,40,71
1538803944,36,70
1538804898,28,92
1538805862,32,73
1538806831,23,82
1538807798,40,84
1538808759,42,97
1538809699,27,0
1538810660,18,67
1538811615,44,9
1538812596,37,6
1538813538,52,15
1538814498,28,24
1538815481,35,49
1538816441,0,58
1538817380,4,84
1538818336,6,71
1538818809,22,32
1538819294,3,49
1538820260,26,51
1538821212,58,28
1538822210,90,57
1538823137,60,49
1538824098,55,72
1538825054,37,234
1538826016,44,243
1538826983,38,40
1538827942,1856,1001
1538828894,31,32
1538829873,35,31
1538830817,24,29
1538831779,35,26
1538832737,37,35
1538833955,36,81
1538834911,29,0
1538835868,27,64
1538836812,30,94
1538837780,39,105
1538838748,57,40
1538839691,31,0
1538840658,31,35
