DateTime,AddedIPs,RemovedIPs
1538595611,64,59
1538596612,30,56
1538597535,47,66
1538598498,47,44
1538599458,46,67
1538600434,46,82
1538601392,31,60
1538602343,31,53
1538603299,28,62
1538604259,22,61
1538605215,34,53
1538606197,21,55
1538607133,8,60
1538608118,9,43
1538609068,9,42
1538610019,4,52
1538610979,5,56
1538611940,10,0
1538612897,10,49
1538613872,57,57
1538615062,45,133
1538616026,68,47
1538616973,79,0
1538617933,77,49
1538618905,106,58
1538619858,53,146
1538620816,56,0
1538621797,45,106
1538622735,48,0
1538623693,36,39
1538624679,43,87
1538625639,40,45
1538626587,42,0
1538627541,33,93
1538628499,51,0
1538629612,34,113
1538630655,43,41
1538631617,39,59
1538632849,53,57
1538633795,39,56
1538634741,56,49
1538635697,47,65
1538636667,46,68
1538637617,51,49
1538638581,28,7
1538639542,35,21
1538640506,43,23
1538641462,32,35
1538642413,31,65
1538643397,32,64
1538644334,32,0
1538645296,45,171
1538646260,47,0
1538647249,60,173
1538648189,38,50
1538649141,81,54
1538650095,75,0
1538651067,48,53
1538652021,50,127
1538652986,39,55
1538653934,41,0
1538655023,46,111
1538656114,49,50
1538657075,39,57
1538658038,37,66
1538658985,33,56
1538659944,41,48
1538660896,40,41
1538661873,48,52
1538662814,43,44
1538663792,30,63
1538664735,41,0
1538665712,41,37
1538666657,44,55
1538667615,38,56
1538668584,33,59
1538669568,43,46
1538670496,38,58
1538671463,37,55
1538672437,39,60
1538673383,33,59
1538674344,37,48
1538675295,34,45
1538676280,46,41
1538677210,36,35
1538678185,45,34
1538679143,46,42
1538680114,41,426
1538681067,42,38
1538682019,33,0
1538682993,24,37
1538683942,34,100
1538684896,55,0
1538685879,40,93
1538686833,38,48
1538687787,28,0
1538688744,31,30
1538689698,29,93
1538690670,17,0
1538691617,25,86
1538692582,31,47
1538693541,30,35
1538694517,34,0
1538695469,40,41
1538696412,28,52
1538697892,42,87
1538699063,48,56
1538700011,35,42
1538700992,51,67
1538701932,54,53
1538702901,49,39
1538703865,33,56
1538704845,33,57
1538705794,25,60
1538706745,41,55
1538707721,38,57
1538708689,44,45
1538709625,32,75
1538710583,41,43
1538711545,40,51
1538712514,36,59
1538713473,36,49
1538714417,43,59
1538715380,35,53
1538716346,25,57
1538717312,50,42
1538718275,41,57
1538719244,45,57
1538720185,64,59
1538721145,133,36
1538722099,49,69
1538723082,39,64
1538724257,56,42
1538725212,42,5
1538726193,55,10
1538727135,38,52
1538728098,49,40
1538729077,37,54
1538730024,49,76
1538730990,39,68
1538731938,68,81
1538732897,64,92
1538733873,37,83
1538734828,37,61
1538735780,50,62
1538736744,37,54
1538737716,42,95
1538738658,66,0
1538739615,41,55
1538740583,38,54
1538741560,57,0
1538742514,47,0
1538743476,105,0
1538744441,59,0
1538745396,47,0
1538746346,46,0
1538747294,43,4
1538748279,69,71
1538749458,51,92
1538750419,52,146
1538751379,42,52
1538752340,61,0
1538753295,48,124
1538754282,60,52
